Gender,Age,toxicity
other,18,0.0036644833162426
other,19,0.0021534571424126
other,24,0.001205992186442
female,22,0.0009475941769778
female,20,0.0017130889464169
other,22,0.0004669392947107
male,26,0.0006209689308889
male,21,0.000780786620453
male,32,0.0008615103433839
male,30,0.0006516177672892
male,23,0.0007374738925136
other,21,0.0021098926663398
other,22,0.0034473470877856
other,25,0.0004198089591227
male,44,0.0016445387154817
male,30,0.0023234586697071
other,14,0.0010677532991394
other,63,0.0007150586461648
other,15,0.0004653432406485
other,27,0.0004957221099175
male,30,0.001001008786261
other,12,0.0005766007816419
other,19,0.0009071546373888
female,61,0.0008577751577831
other,25,0.0086085787042975
other,19,0.0014677779981866
other,20,0.0024042902514338
female,50,0.0005522151477634
female,61,0.0020239795558154
other,30,0.0095534324645996
other,13,0.0005397396162152
other,25,0.0004310543881729
female,22,0.0012232500594109
male,34,0.0004048254049848
male,34,0.0011079114628955
male,24,0.0004463609075173
male,26,0.0006459252908825
other,20,0.0005019432865083
other,63,0.0004721443983726
other,18,0.0010132051538676
other,23,0.0005751423886977
other,19,0.0036681776400655
other,24,0.0017624845495447
other,37,0.01461564283818
female,38,0.0004812107654288
male,36,0.0006274589104577
other,15,0.0005473318742588
other,26,0.0007395753636956
other,21,0.0025066898670047
other,45,0.0031454202253371
other,19,0.0004856124869547
male,34,0.0008898391970433
other,19,0.013810253702104
male,26,0.0015043984167277
other,19,0.0005597053095698
female,22,0.0007030060514807
other,20,0.0005142294685356
other,18,0.0151883857324719
female,38,0.0009869786445051
male,44,0.0007838730234652
other,19,0.0003941016038879
other,23,0.0055452762171626
female,20,0.0097214952111244
other,12,0.0006631478900089
other,20,0.0004789583326783
male,26,0.0046658245846629
male,26,0.0011373390443623
male,21,0.0004511433071456
other,19,0.0023799662012606
female,42,0.000414774112869
other,23,0.0065517635084688
male,21,0.0004326079506427
male,30,0.0023354003205895
female,20,0.0148263191804289
male,21,0.0007157704676501
female,33,0.0005002438556402
female,21,0.0007682669674977
male,21,0.0005109261255711
other,20,0.0017041553510352
female,20,0.0007330644293688
other,20,0.0006136306328698
other,13,0.0005164649919606
other,35,0.0006132819107733
other,29,0.0005059431423433
other,30,0.0021871044300496
other,19,0.0004643803404178
other,20,0.0006265535484999
other,21,0.0032274289987981
male,20,0.0074005406349897
male,26,0.002782512223348
other,23,0.0006221843068487
other,17,0.0019998832140117
other,20,0.0004603127017617
male,30,0.0019668673630803
male,54,0.0004941046936437
male,21,0.0004169523308519
male,25,0.0018106418428942
other,12,0.0005715613369829
other,22,0.0008142216247506
other,20,0.0006356730009429
other,22,0.0079182777553796
other,20,0.0004302575835026
other,12,0.0004782013420481
male,47,0.0014257249422371
other,24,0.000836003513541
male,54,0.0134579269215464
other,47,0.0006641136715188
other,48,0.0266017857939004
other,21,0.0040941722691059
male,44,0.000762979616411
other,16,0.0004288504133
other,20,0.0008974013617262
other,13,0.0024930681101977
male,21,0.0012458147248253
female,12,0.0040480084717273
female,55,0.0004190107283648
male,30,0.0065155662596225
other,18,0.0005038511008024
male,21,0.0005151497898623
other,23,0.00072972336784
male,21,0.0008372925803996
other,46,0.0030839326791465
other,21,0.0028658502269536
other,21,0.0109988097101449
male,30,0.0005385466502048
male,26,0.0013197704683989
other,20,0.0008236454450525
male,21,0.0011727990349754
other,22,0.0008231166284531
other,23,0.0006995584117248
other,21,0.0016550581203773
male,12,0.0008140048012137
male,19,0.000494367792271
other,39,0.001898547518067
male,40,0.0004916968173347
other,19,0.0018399206455796
other,20,0.0008940034313127
other,23,0.0008556584944017
male,44,0.0007163474219851
male,31,0.0008170650107786
other,18,0.0005818353965878
female,19,0.0003910954983439
other,75,0.0007330504595302
male,21,0.0004355313139967
other,52,0.0004194195207674
male,21,0.0004854273574892
male,36,0.0006740411045029
other,23,0.0004656866949517
male,25,0.0012374216457828
other,25,0.0018379993271082
male,13,0.0007194027421064
other,19,0.0007644620491191
female,52,0.0017575426027178
male,30,0.0004327481728978
female,39,0.001484066597186
male,44,0.00062998192152
male,22,0.0016122903907671
male,24,0.0021732335444539
male,22,0.0005387969431467
other,20,0.0005009110900573
female,38,0.0004129598964937
other,23,0.0006003861199133
other,18,0.0024719224311411
other,18,0.0118669066578149
other,20,0.0004956880584359
male,40,0.0007634054636582
male,45,0.0006346578011289
male,40,0.0004019304469693
male,22,0.0069401334039866
female,22,0.0005361026269383
male,43,0.0006555060390383
other,20,0.0030687691178172
male,21,0.0006622807122766
other,32,0.0012850037310272
other,28,0.0003928083169739
other,13,0.0004468802653718
other,19,0.0005690505495294
male,24,0.0003988015232607
other,20,0.0242644436657428
male,22,0.0092649841681122
male,21,0.0007618773961439
other,13,0.0014361508656293
other,21,0.0062957643531262
other,20,0.0005751821445301
other,21,0.0004205070727039
other,19,0.0036090549547225
other,18,0.0007797835860401
other,20,0.0012578382156789
female,21,0.000804181327112
other,24,0.0014287430094555
other,21,0.0016209740424528
other,13,0.0016560645308345
other,18,0.0007865910883992
other,19,0.0004197843372821
other,21,0.0057072271592915
other,16,0.000742218166124
other,28,0.0021179425530135
other,19,0.0003986050433013
female,55,0.0004436591407284
other,37,0.0009862281149253
female,44,0.0266641676425933
other,15,0.0031515832524746
other,12,0.0028112973086535
other,21,0.0008755298331379
other,12,0.002867033239454
other,23,0.0007605825667269
female,19,0.0006906382623128
other,21,0.0009347448358312
male,36,0.001227211090736
other,19,0.0038567117881029
male,45,0.0004205603618174
other,24,0.0007915405440144
other,19,0.0008729108958505
other,25,0.0005715613369829
other,20,0.0005342318327166
other,20,0.0004631323972716
female,21,0.0005527348839677
male,44,0.0028551949653774
other,63,0.00064200226916
other,34,0.0004313851241022
other,26,0.0009120457107201
other,31,0.001069706515409
male,21,0.0003941406612284
other,32,0.0006951874238438
female,21,0.0017626790795475
other,32,0.0076285451650619
other,19,0.0006303762202151
other,20,0.0016912498977035
male,31,0.0010306529002264
other,19,0.0046249805018305
other,13,0.003423178801313
male,30,0.0005312048015184
male,33,0.0005018471274524
other,24,0.000511453137733
female,22,0.0008844314143061
other,17,0.0005454320344142
other,18,0.0007229948532767
other,32,0.0006286138668656
other,20,0.0004499877395574
male,21,0.001290944754146
other,19,0.0004732778761535
other,29,0.0020549478940665
female,30,0.0004664921725634
female,22,0.0004081098595634
other,25,0.0011731381528079
other,13,0.0067819938994944
other,25,0.0011949269101023
male,44,0.0006586970994248
female,22,0.0246250946074724
other,16,0.0014697248116135
female,27,0.0027108069043606
other,13,0.0020626974292099
female,22,0.0015888913767412
female,19,0.0004082334053236
other,22,0.0007201733533293
male,13,0.0013663241406902
other,28,0.0007907716208137
female,21,0.0073535847477614
other,45,0.0027324790135025
male,33,0.000583023938816
male,21,0.0006673145107924
other,37,0.0006149582332
other,43,0.0033631122205406
other,20,0.001018667826429
other,22,0.0003888927167281
other,20,0.0029086302965879
male,13,0.00217966735363
male,49,0.0005499735707417
male,44,0.0010632575722411
male,26,0.0004137512878514
male,30,0.0067236707545816
other,49,0.0211832597851753
male,34,0.001247625099495
other,21,0.0004187865124549
other,19,0.0004441999190021
male,34,0.000405702565331
other,19,0.0044187577441334
male,44,0.000843595538754
male,21,0.0005218663136474
other,25,0.002316860249266
male,44,0.0022898884490132
other,20,0.0008624187321402
male,21,0.0016702064312994
male,25,0.0137004787102341
other,18,0.0025208115112036
male,20,0.0030284251552075
other,25,0.0004170316387899
other,23,0.0013480238849297
male,21,0.0017120944103226
other,18,0.0005753003060817
male,36,0.0114659592509269
other,18,0.0004464051162358
other,18,0.0043697948567569
other,21,0.0010584322735667
male,24,0.0006753783090971
male,40,0.000492067891173
male,23,0.0007059011841192
other,25,0.0004023053334094
other,23,0.0023226023185998
other,20,0.0008595285471528
other,42,0.0004232667270116
other,31,0.0022535289172083
male,31,0.0008220988092944
other,21,0.0026463556569069
male,61,0.0006050039664842
male,33,0.0003997241728939
male,40,0.0010820775059983
female,16,0.0016147977439686
other,20,0.0011653489200398
male,44,0.000760483671911
other,13,0.0014934807550162
male,46,0.0011108022881671
other,63,0.0003875053080264
male,21,0.0017460295930504
female,22,0.0038562810514122
other,15,0.0027925143949687
male,40,0.0005378441419452
other,20,0.0005317064933478
male,46,0.0005385689437389
female,22,0.0071060066111385
male,31,0.0004280778521206
male,44,0.0015197594184428
other,12,0.0007671348867006
male,21,0.0004534445470198
female,21,0.0007074754103086
male,25,0.000425293284934
other,12,0.0014638124266639
male,40,0.0009218823979608
other,19,0.0012555771972984
male,26,0.0004987274296581
other,18,0.000656614662148
other,20,0.0008726664236746
male,20,0.0027165843639522
female,22,0.0015583126805722
other,22,0.0009376017842441
other,75,0.0011960509000346
female,22,0.0017866946291178
male,69,0.0017869395669549
other,21,0.0007272165385074
male,12,0.0008539397967979
other,28,0.0005205128109082
male,44,0.0005972397630102
other,24,0.0029637417756021
other,22,0.0036675536539405
male,29,0.001123574678786
other,20,0.0010087634436786
other,17,0.0020219802390784
male,30,0.0018109212396666
other,41,0.0008732178830541
female,22,0.0043135471642017
other,23,0.0023272796534001
other,24,0.0093856938183307
male,25,0.0007230030605569
other,12,0.0066768452525138
other,23,0.0006634700112044
other,20,0.001937796594575
other,20,0.000488405697979
other,24,0.000387856416637
other,19,0.0010503623634576
male,26,0.0008091242052614
other,24,0.0008839398506097
other,22,0.0021325275301933
other,21,0.001531999092549
other,19,0.0005402690148912
male,30,0.0011565792374312
other,45,0.0005519210244528
male,44,0.0004963873652741
other,20,0.0006374308723025
other,21,0.0007271964568644
male,44,0.0005388652207329
other,75,0.000442217424279
other,21,0.0030793079640716
other,20,0.0004317234561312
other,27,0.0004123033431824
other,18,0.0005001904210075
other,26,0.0009735271451063
other,21,0.001937796594575
other,43,0.0096177691593766
male,21,0.0007694484083913
other,20,0.0104389917105436
other,19,0.0004662912106141
other,19,0.0003933300904463
female,19,0.0010163466213271
other,34,0.0011662223841995
other,19,0.00113875803072
male,44,0.0006958860321901
male,22,0.0037295722868293
other,18,0.0006264291005209
male,61,0.0041488669812679
male,25,0.0006197181646712
male,25,0.0008403330575674
male,21,0.0006446319748647
other,52,0.000512198836077
other,50,0.0012406199239194
other,22,0.0006162759964354
other,75,0.0005848990404047
other,16,0.0008035573991946
female,23,0.0005102214054204
male,21,0.0007336920825764
female,22,0.0026290696114301
other,13,0.0007907836697995
other,19,0.0006044883630238
other,22,0.000758203852456
other,28,0.0004690283676609
male,44,0.0073117748834192
other,19,0.0006123252096585
male,25,0.0005444932030513
other,21,0.0004853968566749
other,19,0.0004524434916675
male,44,0.0016293638618662
other,63,0.0005268536042422
other,22,0.0016543066594749
female,21,0.0006688683643005
other,17,0.0009245343971997
male,22,0.0023519659880548
other,31,0.0005137747502885
other,22,0.0006497765425592
other,63,0.0007693259976804
female,47,0.0007340011652559
other,13,0.0032370861154049
female,38,0.0005699725588783
other,63,0.0005932033527642
other,23,0.0014151912182569
other,20,0.0004394586139824
male,54,0.0012314592022448
male,20,0.000593994569499
male,21,0.0052557615563273
female,38,0.0004648482427
female,21,0.0013965466059744
other,18,0.0030930924694985
male,19,0.0021722307428717
other,21,0.0006314925849437
male,21,0.0027360597159713
other,22,0.0008949660114012
other,24,0.013113172724843
male,63,0.0004317411512602
other,18,0.0030211391858756
female,47,0.0017268551746383
female,20,0.0014783405931666
male,36,0.0004710104840341
male,30,0.0007644898141734
male,23,0.0022082827053964
male,31,0.0008450151071883
other,23,0.0080940825864672
male,23,0.0010619056411087
other,21,0.0005575244431383
male,21,0.0004986380808986
other,22,0.0005582220619544
male,45,0.0018578335875645
other,22,0.0167580787092447
male,13,0.008615824393928
male,21,0.0004309079085942
other,22,0.0004322901368141
other,12,0.0009708062279969
male,21,0.0043540042825043
other,18,0.0004853258142247
other,21,0.0012562649790197
other,21,0.0067727365531027
male,21,0.0006425082101486
female,18,0.0026307867374271
other,21,0.0005127390613779
female,27,0.0039033249486237
male,63,0.0006429943023249
other,22,0.0017286735819652
other,23,0.0013261213898658
male,63,0.000439988420112
male,22,0.0013606877764686
other,33,0.0006454597460106
other,20,0.0005828933208249
male,18,0.0007247774046845
other,26,0.0022067029494792
male,22,0.0005138430860824
male,44,0.0003906651400029
other,44,0.0009762345580384
male,20,0.0006336683873087
male,36,0.000409329746617
other,50,0.0004759130533784
other,12,0.0011497008381411
other,19,0.0006871199584566
other,21,0.0004204408905934
other,22,0.0009927081409841
male,36,0.0005564287421293
male,44,0.0005500199622474
male,136,0.0171955004334449
other,12,0.000795719679445
female,38,0.0003988354001194
other,23,0.0015766848810017
other,21,0.0008252001134678
male,21,0.0007139415829442
other,19,0.0008249595412053
other,32,0.0106743331998586
other,26,0.0005019614472985
other,16,0.0013100696960464
other,19,0.0056912363506853
other,21,0.0004493242013268
other,26,0.0010011680424213
female,23,0.0007845800137147
other,21,0.0096675679087638
male,20,0.0014033226761966
other,22,0.001937796594575
other,12,0.0036862888373434
male,54,0.0004293668607715
other,20,0.0053468532860279
male,52,0.0004083371313754
other,21,0.0010531202424317
male,63,0.0052130287513136
female,20,0.004519423469901
other,12,0.0013765338808298
male,40,0.0004336530109867
other,75,0.0004515578621067
other,19,0.0004192286869511
male,25,0.0004137412470299
other,29,0.0029375720769166
female,20,0.0005245193606242
other,21,0.0020865779370069
male,21,0.0004106308333575
other,13,0.0022902677301317
other,20,0.0009057999122887
other,20,0.0006193612352944
male,21,0.0035077577922493
other,21,0.0009423285955563
male,44,0.0005846769781783
female,19,0.0008144427556544
female,21,0.0005454954807646
female,47,0.0023203261662274
other,25,0.0026094785425812
other,19,0.000611491210293
male,21,0.0009153342689387
other,22,0.0037743069697171
other,125,0.0023082515690475
other,18,0.0041862018406391
other,21,0.0123099600896239
male,136,0.0004039495543111
other,18,0.0004225123266223
other,13,0.0096774660050868
other,24,0.0114710517227649
other,12,0.0009428109042346
other,12,0.000797841057647
other,22,0.0009010465582832
male,18,0.0005195217090658
other,20,0.0004182680277153
other,23,0.0005398610373958
other,13,0.0061609926633536
male,21,0.0004643520223908
male,26,0.0019943120423704
female,39,0.0007030901033431
male,12,0.0006125353393144
other,21,0.0014684133930131
male,44,0.0006442121812142
other,21,0.0012474117102101
male,44,0.0004872434656135
female,55,0.0007697963737882
other,21,0.0246960241347551
other,19,0.0004618917300831
other,30,0.0010615345090627
male,24,0.0056672017090022
other,12,0.0147660691291093
other,19,0.0010694309603422
male,40,0.0004435060254763
other,20,0.0004711038782261
other,20,0.0004833450075238
male,12,0.0004794523702003
female,38,0.0007573279435746
male,54,0.0004823460185434
other,21,0.0006698364159092
male,23,0.0010623887646943
male,31,0.000768867903389
other,12,0.0008448660955764
other,23,0.0010819749440997
male,21,0.0004472297441679
female,21,0.0003874822286888
other,22,0.000624181702733
male,21,0.0009439573623239
male,21,0.0004468532279133
other,12,0.0008143038139678
male,46,0.0008433439070358
male,21,0.0021250278223305
other,13,0.0015005684690549
male,52,0.0027039870619773
other,18,0.0007220639381557
other,19,0.0004962100065313
female,39,0.0026955492794513
female,38,0.0004352644609753
other,18,0.0012082044268026
female,20,0.0016598713118582
other,24,0.0016460050828754
male,13,0.0012271017767488
male,21,0.0006657527992501
male,34,0.0021378847304731
male,30,0.0006630919524468
other,12,0.001630283310078
other,18,0.0003872051020152
male,45,0.0006494369590654
other,12,0.0012313413899391
other,12,0.0013375468552112
male,21,0.0004289045755285
other,26,0.0010419928003102
other,44,0.0004800175665877
female,21,0.00131010718178
other,28,0.0004893283476121
other,12,0.0004632767813745
other,20,0.0015119438758119
male,23,0.0012129025999456
other,26,0.0060142306610941
female,22,0.0004722202138509
other,23,0.0034109645057469
male,44,0.0008253322448581
female,22,0.0056333332322537
other,12,0.0007180646643973
male,46,0.0005142394802533
male,26,0.0007742842426523
other,17,0.0088957473635673
other,20,0.0040276204235851
female,22,0.0021194396540522
other,21,0.0024917593691498
other,19,0.0005947882309556
male,53,0.0008769023697823
male,30,0.0009919026633724
female,23,0.000707566156052
male,23,0.001986491959542
other,18,0.0038287171628326
female,38,0.0005331106949597
male,44,0.0009191170101985
male,21,0.0004561793175525
male,44,0.0004678981495089
other,18,0.0013295403914526
other,21,0.0006106470827944
other,20,0.0008639057632535
male,22,0.0012168335961177
other,21,0.0017162477597594
female,21,0.001920054317452
male,28,0.0005130942445248
other,21,0.0013114330358803
other,19,0.0004514625470619
male,20,0.0043216296471655
male,44,0.0010445356601849
other,37,0.0113525055348873
other,12,0.0005791569710709
other,19,0.0022022402845323
other,19,0.0007552080787718
male,55,0.0018723238026723
female,54,0.0004444415390025
female,38,0.0006544766947627
male,22,0.0054217418655753
other,21,0.0013266955502331
other,22,0.0008283095667138
male,21,0.0005195068661123
male,69,0.0006001821602694
other,21,0.0007868995890021
other,32,0.0014621706213802
other,19,0.0012181283673271
other,20,0.0005669916281476
other,12,0.0006016225670464
male,21,0.0006709931767545
other,21,0.0030347143765538
other,12,0.0004135389463044
other,13,0.0006498899310827
female,21,0.0006522356998175
male,30,0.0056218858808279
female,50,0.0010822038166224
female,23,0.0007891144487075
other,19,0.0010220074327662
other,19,0.0050591365434229
male,21,0.0067557510919868
male,28,0.0005599374417215
female,41,0.0005195685080252
other,66,0.0006192213622853
male,22,0.0005265166983008
other,25,0.0004040907078888
female,16,0.0007455577724613
male,33,0.0011048339074477
female,38,0.0017840500222519
male,45,0.0039717284962534
male,61,0.0004404101637192
other,20,0.0182254165410995
other,12,0.0016556096961721
other,12,0.0004002749628853
other,23,0.0005139501299709
female,25,0.000526147254277
other,21,0.0184757616370916
female,25,0.0004475180176086
male,33,0.000665896164719
other,21,0.0011737619061022
other,43,0.0004429054679349
other,23,0.0021452857181429
male,25,0.001833496033214
male,21,0.0013089198619127
other,21,0.0058129034005105
male,21,0.0011089869076386
female,22,0.0007823059568181
other,22,0.0012681728694587
female,39,0.0005916928639635
male,12,0.0004707048356067
other,12,0.004348992370069
other,19,0.0013339561410248
other,22,0.0006705262348987
female,23,0.0010103009408339
male,21,0.0006511022220365
male,44,0.0004328113282099
other,25,0.0008175416733138
other,21,0.0006263484829105
other,25,0.0005776833277195
other,20,0.0005179651780053
other,20,0.0004204753786325
female,21,0.0007362117175944
other,20,0.0011515454389154
male,40,0.0009914212860167
other,18,0.0010246114106848
other,49,0.0003960800822824
male,23,0.0019520471105352
female,20,0.0009770846227183
male,21,0.0018863631412386
other,23,0.0015694219619035
male,20,0.0004176843212917
other,43,0.0013867061352357
male,30,0.0008381546940654
female,27,0.0014636605046689
male,21,0.0004801821196451
female,19,0.0005273871938697
male,21,0.0006022272864356
female,22,0.0004859910404775
other,20,0.0009230430005118
other,21,0.0008092483622021
male,45,0.0083598094061017
other,16,0.0042848619632422
male,40,0.0004203048592898
other,12,0.0060052494518458
male,24,0.0011376304319128
other,19,0.0007262151339091
other,22,0.000446571764769
other,20,0.000718196039088
male,21,0.0011230851523578
female,12,0.0096131339669227
other,22,0.0086474400013685
female,22,0.0005460385582409
other,20,0.0007595134666189
other,20,0.000728405022528
female,18,0.0026307867374271
female,38,0.0004572836623992
other,23,0.0014633405953645
other,21,0.0235876608639955
other,21,0.0007281929720193
other,21,0.0118100205436348
other,20,0.0004442583594936
male,26,0.0008281579939648
other,43,0.0055786417797207
other,17,0.0022313327062875
male,34,0.000548425130546
other,20,0.001937796594575
male,34,0.0013711771462112
other,19,0.0076379366219043
male,24,0.0005603979807347
male,31,0.0024223385844379
other,48,0.0044631180353462
other,51,0.026669317856431
female,21,0.0004344871558714
male,40,0.0004294959653634
male,77,0.0005221486790105
other,13,0.0013825268251821
other,18,0.023917032405734
male,43,0.0005426660645753
male,21,0.0005397568456828
other,19,0.0202179141342639
other,13,0.0176567658782005
other,22,0.0006974628777243
male,21,0.0039187525399029
other,13,0.0004293027741368
female,22,0.0005199252045713
other,20,0.004460159689188
other,25,0.0069153392687439
other,19,0.0009856916731223
other,12,0.0007522813975811
male,21,0.0005124957533553
other,21,0.0003938465670216
female,40,0.0005018009687773
male,44,0.0006305834976956
other,25,0.0004009251424577
other,20,0.0003902214521076
other,12,0.0004241438582539
other,19,0.0011070468463003
male,46,0.0005959558184258
female,21,0.0113372411578893
female,19,0.0006019517895765
female,22,0.0004978530341759
male,23,0.0046791923232376
other,19,0.0012593583669513
other,19,0.0005156265688128
male,20,0.0076370402239263
other,19,0.0006494596018455
male,53,0.0011297049932181
female,22,0.0007140317466109
other,22,0.0122379083186388
other,21,0.0003898236318491
other,24,0.0005344411474652
male,23,0.0007310009095817
male,46,0.0005069487378932
male,26,0.0003966283111367
female,32,0.0004259797860868
male,23,0.0004691556096076
other,19,0.0084748910740017
male,20,0.0014993178192526
female,21,0.0015941117890179
other,12,0.0007852748967707
other,43,0.0004175875801593
male,33,0.0005952232168056
female,23,0.0049130907282233
other,24,0.0044782883487641
other,24,0.0005215221899561
male,21,0.0007920529460534
other,21,0.0010791544336825
male,21,0.000796654028818
other,12,0.0004714700335171
female,21,0.0037614984903484
other,20,0.0012190858833491
other,24,0.0034926510415971
male,30,0.0015689849387854
male,44,0.0004882315988652
male,21,0.0016024267533794
male,33,0.0004529516445472
other,21,0.0005510592018254
male,26,0.00042075527017
other,19,0.000950492278207
female,21,0.0013419744791463
other,35,0.0075955428183078
other,22,0.0023081055842339
other,24,0.0020634070970118
male,21,0.0055220429785549
female,22,0.0004372203839011
male,23,0.0022009706590324
other,12,0.0013848558301106
male,34,0.0007754361140541
other,19,0.0004556608910206
other,12,0.0008079788531176
other,21,0.0007997974171303
other,18,0.0100089432671666
other,39,0.003443291876465
male,18,0.0007971107843331
other,14,0.0005963154253549
female,19,0.0018331026658415
other,21,0.0005444033886305
other,12,0.0007369729573838
male,21,0.0004154834605287
other,31,0.0007932829903438
female,40,0.0004369977104943
other,27,0.0003935846034437
other,13,0.0083240279927849
other,19,0.0008781569777056
other,19,0.0042148851789534
male,13,0.0022362873423844
other,17,0.0102740358561277
female,12,0.0013087746920064
male,12,0.0024949589278548
male,21,0.0004696271789725
female,39,0.0007611350738443
other,22,0.0032920576632022
other,12,0.009958142414689
male,12,0.0011896663345396
female,22,0.0006396427052095
other,21,0.001061295857653
male,21,0.0045003872364759
male,25,0.0011729431571438
other,20,0.0016373090911656
male,18,0.0005577203119173
male,44,0.0005255087162368
other,19,0.0014587852638214
other,14,0.0005715613369829
other,23,0.0004744814359582
other,21,0.0003990871773567
other,19,0.0004370722745079
other,22,0.0008152459631673
other,19,0.0008781569777056
male,23,0.0021872147917747
male,21,0.0073230005800724
male,50,0.0005130287026986
female,21,0.0005097278044559
male,31,0.0078501449897885
male,21,0.0012893411330878
other,20,0.000403171259677
other,18,0.0006363864522427
male,23,0.0007310420041903
other,49,0.0013095532776787
other,18,0.004637558478862
other,20,0.0004870665143243
female,38,0.0005351897561922
male,26,0.0030343295074999
male,34,0.0005462751723825
other,20,0.0004385038919281
other,19,0.0005398167995736
female,21,0.0029121423140168
other,28,0.0005052313790656
male,44,0.0004691537760663
male,12,0.0013163515832275
male,50,0.0019055831944569
other,23,0.0007171178585849
other,23,0.0024077696725726
female,21,0.0006715356721542
female,38,0.0005783240194432
female,22,0.0028030481189489
other,19,0.0004218699468765
female,21,0.0043677473440766
other,12,0.0016531493747606
male,26,0.0005553597584366
male,33,0.0004044556408189
male,22,0.0067995083518326
male,21,0.0007856768206693
male,26,0.0033116731792688
male,21,0.0007215053774416
other,22,0.0013227886520326
other,20,0.0010908865369856
male,61,0.0005335977184586
other,37,0.0020310035906732
other,22,0.0004078630881849
female,39,0.0069897416979074
other,20,0.001105279661715
female,43,0.0006945864297449
other,24,0.001394837279804
male,32,0.0005716389277949
other,19,0.0007283266168087
other,19,0.0011231348617002
male,22,0.0010260785929858
other,12,0.0004598822270054
other,26,0.0077698533423244
other,21,0.0022989527788013
other,31,0.0065091243013739
male,21,0.0008218031725846
other,23,0.0005410680314525
other,18,0.0008343187510035
other,19,0.0003930090751964
male,21,0.000482442555949
female,21,0.0004011618148069
female,38,0.0007591379689984
male,21,0.000490792794153
other,23,0.0040639997459948
other,125,0.007001650519669
other,15,0.0015457776607945
other,19,0.0156863164156675
male,24,0.0010849444661289
other,21,0.0007098922505974
male,20,0.0005435686325654
other,24,0.0153786931186914
male,21,0.0005355717148631
male,69,0.0006215406465344
other,17,0.0006155827431939
other,12,0.001770062954165
male,23,0.0003880827571265
male,44,0.0005884233978576
female,40,0.0005368844722397
other,12,0.0005677135195583
female,38,0.0005902014090679
male,12,0.0017770122503861
other,24,0.0016816339921206
other,33,0.0005609788349829
male,33,0.0004471655702218
other,19,0.0011642937315627
other,20,0.0076879682019352
male,21,0.0008215779671445
other,20,0.0077879163436591
other,30,0.0008057373343035
other,21,0.0008559430716559
male,50,0.0006789308972656
other,13,0.0006242780946195
male,36,0.0004862245696131
male,22,0.0011181499576196
female,12,0.0013181073591113
other,21,0.0008755298331379
male,25,0.0028738230466842
female,22,0.0005461517721414
female,21,0.0013238707324489
male,24,0.011701482348144
female,22,0.0021686770487576
female,38,0.0014892281033098
male,44,0.0003962541522923
male,36,0.0009655052563175
male,69,0.0086194053292274
other,22,0.0032568383030593
female,35,0.0142590748146176
male,25,0.0150761827826499
female,22,0.0009119674214161
other,22,0.0010925937676802
male,36,0.000502532813698
male,23,0.0005502566928043
other,18,0.0004597402294166
other,20,0.0003898886789102
other,18,0.0006069795344956
other,19,0.0091635892167687
other,25,0.0010384197812527
other,18,0.0228279046714305
other,18,0.0091920606791973
other,23,0.0134775480255484
male,45,0.0006140855257399
female,19,0.0004710149951279
other,18,0.0006771780899725
male,23,0.0014284552307799
other,17,0.0024011230561882
other,19,0.0089491680264472
other,24,0.0005098495166748
other,19,0.0005193548859097
female,21,0.0230026468634605
other,12,0.0008431201567873
other,12,0.0035080495290458
female,20,0.0008131450158543
other,13,0.0203945785760879
male,21,0.0003918463771697
male,32,0.0012149440590292
other,19,0.0007479834021069
other,12,0.000578373670578
other,45,0.0179744809865951
other,15,0.0005748322000727
female,61,0.0028050492983311
other,62,0.0041958694346249
male,32,0.0007243858417496
male,25,0.0007155569619499
male,63,0.000510346435476
other,18,0.0234904401004314
male,30,0.0008358553168363
female,21,0.0014572995714843
other,47,0.0006065987399779
male,44,0.0012286771088838
other,20,0.0003919150913134
other,19,0.0013044445076957
male,20,0.0101949889212846
other,17,0.0010435355361551
female,21,0.0006769206374883
other,12,0.0004646754823625
male,44,0.0005041196709498
other,20,0.0004694796807598
male,44,0.0010646309237927
male,44,0.0004077482153661
other,24,0.00133168452885
other,19,0.0004502048250287
other,21,0.0007161869434639
male,30,0.0012291740858927
male,12,0.0004404387145768
other,49,0.0035919435322284
other,21,0.0014087959425523
female,21,0.0081474734470248
male,20,0.0005051612970419
other,12,0.0024356027133762
male,21,0.0065525555983185
other,23,0.0004154207126703
other,20,0.0008359644562005
other,19,0.0036439469549804
other,48,0.000864214496687
other,21,0.0012065828777849
other,18,0.0004982246900908
male,21,0.0014094562502577
female,34,0.0019297372782602
male,21,0.0017514192732051
other,23,0.0005162899615243
other,18,0.0019344396423548
male,23,0.0046882084570825
male,21,0.0013319039717316
other,70,0.0007052432629279
other,28,0.0004305900947656
other,21,0.001571865635924
male,23,0.0008240964380092
other,19,0.0004197559028398
other,12,0.0005715613369829
other,24,0.0045404355041682
other,19,0.000493215105962
male,52,0.0004194923094473
male,21,0.000662283913698
male,21,0.000484360352857
other,28,0.0005376237095333
male,52,0.0003879753057844
female,21,0.0022837265860289
other,20,0.0008397903293371
male,63,0.0004772495594806
other,19,0.0008146806503646
other,23,0.0007918038754723
female,21,0.0018111185636371
other,21,0.0004569744924083
other,21,0.0026473575271666
other,44,0.0019232570193707
other,30,0.0005238128942437
other,21,0.0006648444687016
other,16,0.0005715613369829
male,44,0.0019215004285797
other,23,0.0014696373837068
other,13,0.0007310064975172
male,21,0.0039520650170743
male,26,0.0063153938390314
male,44,0.0020542871206998
